40   20.0      0.1                 1
      5.00
 -0.998590903707E+01 -0.437451339766E+01 -0.275715257661E+00  0.493832345544E-01                      0.990013326224E+00  0.306567850323E-02
 -0.858086458733E+01 -0.419883446071E+01 -0.217168351017E+00  0.459430509850E-01                      0.991872404774E+00  0.270924464992E-02
 -0.732823618600E+01 -0.396329572637E+01 -0.170761148879E+00  0.416706083134E-01                      0.993380442428E+00  0.237062123572E-02
 -0.622491900557E+01 -0.368429143828E+01 -0.134119987176E+00  0.370373854721E-01                      0.994600603451E+00  0.205681537257E-02
 -0.526301210975E+01 -0.337845134699E+01 -0.105274064576E+00  0.323866494650E-01                      0.995585956217E+00  0.177174706079E-02
 -0.443162546467E+01 -0.306085586215E+01 -0.826133713882E-01  0.279482275863E-01                      0.996380596553E+00  0.151692993105E-02
 -0.371830920514E+01 -0.274403340816E+01 -0.648384122684E-01  0.238605176065E-01                      0.997020852211E+00  0.129212935402E-02
 -0.311010861130E+01 -0.243760201017E+01 -0.509097574468E-01  0.201934044619E-01                      0.997536452609E+00  0.109593256823E-02
 -0.259429392409E+01 -0.214835654853E+01 -0.400016226650E-01  0.169686768216E-01                      0.997951601345E+00  0.926206251000E-03
 -0.215882957800E+01 -0.188061368479E+01 -0.314612901304E-01  0.141765820651E-01                      0.998285923740E+00  0.780442014451E-03
 -0.179264646861E+01 -0.163666874538E+01 -0.247747957375E-01  0.117883717440E-01                      0.998555282824E+00  0.656003230456E-03
 -0.148577243410E+01 -0.141726708192E+01 -0.195385685756E-01  0.976529372006E-02                      0.998772469327E+00  0.550291482941E-03
 -0.122936536138E+01 -0.122203371742E+01 -0.154363659889E-01  0.806470886303E-02                      0.998947777321E+00  0.460851180323E-03
 -0.101568286265E+01 -0.104983524062E+01 -0.122207339900E-01  0.664402197798E-02                      0.999089479658E+00  0.385428777055E-03
 -0.838013442973E+00 -0.899067375388E+00 -0.969823306734E-02  0.546303080475E-02                      0.999204217647E+00  0.322000103374E-03
 -0.690586814522E+00 -0.767872718658E+00 -0.771773961246E-02  0.448517872796E-02                      0.999297318589E+00  0.268776293580E-03
 -0.568475430363E+00 -0.654298390481E+00 -0.616122654315E-02  0.367807996869E-02                      0.999373053354E+00  0.224196125156E-03
 -0.467495167554E+00 -0.556404957128E+00 -0.493652319450E-02  0.301358524930E-02                      0.999434844594E+00  0.186910376356E-03
 -0.384110103351E+00 -0.472337576240E+00 -0.397164417864E-02  0.246757553272E-02                      0.999485434607E+00  0.155762087805E-03
