1    20.0      0.1                 1
    392.00
 -0.233774234861E-03  0.316027050631E-04 -0.455191442505E-04  0.247903535841E-06                      0.999839625847E+00  0.505260815029E-07
 -0.227493314841E-03  0.276824302601E-04 -0.442937874128E-04  0.209895153099E-06                      0.999841071871E+00  0.431725726193E-07
 -0.221701262091E-03  0.242328180953E-04 -0.431128293119E-04  0.177731332285E-06                      0.999842491893E+00  0.368898406054E-07
 -0.216331731871E-03  0.212000680060E-04 -0.419741494556E-04  0.150510514242E-06                      0.999843886633E+00  0.315218829963E-07
 -0.211328720526E-03  0.185360454300E-04 -0.408757673413E-04  0.127470683588E-06                      0.999845256779E+00  0.269354375362E-07
 -0.206644911139E-03  0.161977759343E-04 -0.398158290289E-04  0.107967690837E-06                      0.999846602994E+00  0.230166656039E-07
 -0.202240284278E-03  0.141469659973E-04 -0.387925954774E-04  0.914569554974E-07                      0.999847925912E+00  0.196683196071E-07
 -0.198080951575E-03  0.123495534894E-04 -0.378044323660E-04  0.774780205725E-07                      0.999849226144E+00  0.168073236871E-07
 -0.194138176530E-03  0.107752894325E-04 -0.368498011707E-04  0.656415122195E-07                      0.999850504279E+00  0.143627073927E-07
 -0.190387552619E-03  0.939735152063E-05 -0.359272513038E-04  0.556181284780E-07                      0.999851760884E+00  0.122738408000E-07
 -0.186808313503E-03  0.819198906684E-05 -0.350354131601E-04  0.471293400602E-07                      0.999852996503E+00  0.104889270761E-07
 -0.183382754168E-03  0.713819846379E-05 -0.341729919344E-04  0.399395359344E-07                      0.999854211665E+00  0.896371491510E-08
 -0.180095745182E-03  0.621742783327E-05 -0.333387621027E-04  0.338493883429E-07                      0.999855406877E+00  0.766039875657E-08
 -0.176934325117E-03  0.541330927659E-05 -0.325315624731E-04  0.286902471935E-07                      0.999856582631E+00  0.654667938681E-08
 -0.173887358554E-03  0.471141697531E-05 -0.317502917300E-04  0.243194035154E-07                      0.999857739401E+00  0.559496152036E-08
 -0.170945249116E-03  0.409904931283E-05 -0.309939044058E-04  0.206160867356E-07                      0.999858877645E+00  0.478166837737E-08
 -0.168099698666E-03  0.356503316869E-05 -0.302614072249E-04  0.174780816664E-07                      0.999859997808E+00  0.408665618903E-08
 -0.165343505219E-03  0.309954856346E-05 -0.295518557755E-04  0.148188689093E-07                      0.999861100319E+00  0.349271405475E-08
 -0.162670393330E-03  0.269397189052E-05 -0.288643514669E-04  0.125652074019E-07                      0.999862185593E+00  0.298513670202E-08
 -0.160074871701E-03  0.234073605062E-05 -0.281980387409E-04  0.106550905035E-07                      0.999863254032E+00  0.255135951671E-08
 -0.157552113627E-03  0.203320590041E-05 -0.275521025087E-04  0.903601770009E-08                      0.999864306027E+00  0.218064676302E-08
 -0.155097856575E-03  0.176556752848E-05 -0.269257657865E-04  0.766353302428E-08                      0.999865341954E+00  0.186382523711E-08
 -0.152708317814E-03  0.153272997962E-05 -0.263182875116E-04  0.649998889121E-08                      0.999866362180E+00  0.159305673032E-08
 -0.150380123496E-03  0.133023815556E-05 -0.257289605185E-04  0.551350046918E-08                      0.999867367060E+00  0.136164364376E-08
 -0.148110249013E-03  0.115419572581E-05 -0.251571096600E-04  0.467706112117E-08                      0.999868356938E+00  0.116386292185E-08
 -0.145895968813E-03  0.100119698429E-05 -0.246020900596E-04  0.396779402537E-08                      0.999869332148E+00  0.994824176814E-09
 -0.143734814135E-03  0.868266684488E-06 -0.240632854825E-04  0.336631894315E-08                      0.999870293013E+00  0.850348478497E-09
 -0.141624537398E-03  0.752806977403E-06 -0.235401068155E-04  0.285621636192E-08                      0.999871239849E+00  0.726864797726E-09
 -0.139563082158E-03  0.652550661891E-06 -0.230319906453E-04  0.242357399296E-08                      0.999872172960E+00  0.621321530795E-09
 -0.137548557741E-03  0.565520036257E-06 -0.225383979279E-04  0.205660292857E-08                      0.999873092643E+00  0.531110907600E-09
 -0.135579217799E-03  0.489990712879E-06 -0.220588127408E-04  0.174531272646E-08                      0.999873999187E+00  0.454004406337E-09
 -0.133653442156E-03  0.424459824486E-06 -0.215927411124E-04  0.148123634823E-08                      0.999874892869E+00  0.388097571327E-09
 -0.131769721409E-03  0.367618111620E-06 -0.211397099218E-04  0.125719727994E-08                      0.999875773963E+00  0.331762864204E-09
 -0.129926643861E-03  0.318325436189E-06 -0.206992658642E-04  0.106711234744E-08                      0.999876642733E+00  0.283609378389E-09
 -0.128122884389E-03  0.275589316084E-06 -0.202709744768E-04  0.905824739626E-09                      0.999877499436E+00  0.242448417246E-09
 -0.126357194960E-03  0.238546120991E-06 -0.198544192214E-04  0.768962598933E-09                      0.999878344320E+00  0.207264082014E-09
 -0.124628396516E-03  0.206444610195E-06 -0.194492006189E-04  0.652819253445E-09                      0.999879177630E+00  0.177188139995E-09
 -0.122935372026E-03  0.178631529552E-06 -0.190549354326E-04  0.554251769413E-09                      0.999879999602E+00  0.151478549790E-09
